"Order Name","Created at","Source Name","Total Discounts","Order Status","Total Product","Store","Carrier Status Code","Cancel Reason","Sales Program","Giới tính","Funnel","Category","Sub-category","Price","Subtotal Price","month"
"100850","7/13/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Trang sức sự kiện","Mũ","180000","180000","7"
"100856","7/13/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Tự vận chuyển","Chị","","Trang sức sự kiện","Mũ","180000","180000","7"
"100869","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Trang sức sự kiện","Mũ","180000","180000","7"
"100899","7/13/2023","Hotline","0","complete","1","27 Khâm Thiên","complete","","Đặt trước","Chị","","Váy","Chân váy","310000","310000","7"
"100912","7/13/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"100914","7/13/2023","Facebook","0","complete","2","Kho Online","complete","","Hãng vận chuyển","Chị","","Váy","Chân váy","310000","620000","7"
"100929","7/13/2023","Zalo","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Blazer","450000","450000","7"
"101560","7/13/2023","Hotline","0","complete","1","Kho Online","complete","","Đặt trước","Chị","","Daily use","Blazer","450000","450000","7"
"101907","7/13/2023","Trực tiếp - Cửa hàng","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"102048","7/13/2023","Trực tiếp - Cửa hàng","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Mua tại quầy","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"103025","7/13/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"103072","7/13/2023","Hotline","0","complete","1","27 Khâm Thiên","complete","","Tự vận chuyển","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"100249","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"100525","7/13/2023","Hotline","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"100609","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"102522","7/13/2023","Facebook","0","complete","6","Kho Online","complete","","Hãng vận chuyển","Chị","","Áo (mùa hè)","Áo dây","180000","1080000","7"
"102845","7/13/2023","Facebook","0","complete","1","89 Láng Hạ","complete","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"103568","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Đặt trước","Chị","","Váy","Chân váy","310000","310000","7"
"104104","7/13/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"104477","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"104605","7/13/2023","Hotline","0","complete","1","Kho Online","complete","","Tự vận chuyển","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"105041","7/13/2023","Zalo","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Trang sức sự kiện","Thắt lưng đính đá","200000","200000","7"
"105487","7/13/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Váy","Chân váy","310000","310000","7"
"101169","7/13/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Hãng vận chuyển","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"101173","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"101184","7/13/2023","Trực tiếp - Cửa hàng","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Mua tại quầy","Chị","","Váy","Chân váy","310000","310000","7"
"101197","7/13/2023","Instagram","0","complete","1","Kho Online","pending","","Hãng vận chuyển","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"101212","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"101226","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"101259","7/13/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"101267","7/13/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Tự vận chuyển","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"101286","7/13/2023","Instagram","0","complete","1","Kho Online","pending","","Hãng vận chuyển","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"101331","7/13/2023","Hotline","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Anh","","Áo (mùa hè)","Áo dây","180000","180000","7"
"101342","7/13/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Áo croptop sơ mi","280000","280000","7"
"101345","7/13/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Anh","","Áo (mùa đông)","Hoodie","550000","550000","7"
"101346","7/13/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"101356","7/13/2023","Hotline","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"101376","7/13/2023","Hotline","0","complete","1","Kho Online","complete","","Đặt trước","Chị","","Daily use","Áo croptop sơ mi","280000","280000","7"
"101378","7/13/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"101400","7/13/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Tự vận chuyển","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"101403","7/13/2023","Facebook","0","prepared","1","Kho Online","prepared","","Đặt trước","Chị","","Váy","Chân váy","310000","310000","7"
"101409","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"101419","7/13/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"101429","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"101430","7/13/2023","Zalo","0","confirmed","1","Kho Online","confirmed","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"101457","7/13/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Váy","Chân váy","310000","310000","7"
"101460","7/13/2023","Hotline","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"101471","7/13/2023","Hotline","0","complete","1","Kho Online","complete","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"101480","7/13/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"101482","7/13/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"100364","7/13/2023","Hotline","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Quần","Quần jeans","370000","370000","7"
"100370","7/13/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Hãng vận chuyển","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"100371","7/13/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Hãng vận chuyển","Chị","","Áo (mùa đông)","Hoodie","550000","550000","7"
"100391","7/13/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Anh","","Áo (mùa hè)","Áo phông","300000","300000","7"
"100409","7/13/2023","Zalo","200000","complete","1","Kho Online","complete","","Đặt trước","Anh","","Daily use","Blazer","450000","450000","7"
"100412","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Anh","","Daily use","Blazer","450000","450000","7"
"100418","7/13/2023","Trực tiếp - Cửa hàng","60000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Anh","","Áo (mùa hè)","Áo dây","180000","180000","7"
"100422","7/13/2023","Trực tiếp - Cửa hàng","100000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"100432","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Daily use","Blazer","450000","450000","7"
"100181","7/13/2023","Trực tiếp - Cửa hàng","21000","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Blazer","450000","450000","7"
"100186","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Daily use","Blazer","450000","450000","7"
"100192","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Daily use","Áo croptop sơ mi","280000","280000","7"
"100206","7/13/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Daily use","Blazer","450000","450000","7"
"100207","7/13/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Váy","Chân váy","310000","310000","7"
"100211","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Váy","Chân váy","310000","310000","7"
"100228","7/13/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Daily use","Blazer","450000","450000","7"
"100245","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Daily use","Blazer","450000","450000","7"
"100257","7/13/2023","Trực tiếp - Cửa hàng","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Áo (mùa hè)","Áo phông","300000","300000","7"
"100261","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"100262","7/13/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần jeans","370000","370000","7"
"100278","7/13/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"100284","7/14/2023","Trực tiếp - Cửa hàng","0","complete","1","89 Láng Hạ","complete","","Mua tại quầy","Anh","","Daily use","Blazer","450000","450000","7"
"100291","7/14/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Daily use","Blazer","450000","450000","7"
"100323","7/14/2023","Hotline","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Daily use","Blazer","450000","450000","7"
"100326","7/14/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Tự vận chuyển","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"100331","7/14/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Daily use","Blazer","450000","450000","7"
"100336","7/14/2023","Facebook","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Daily use","Blazer","450000","450000","7"
"102213","7/14/2023","Facebook","0","complete","1","27 Khâm Thiên","complete","","Đặt trước","Chị","","Daily use","Blazer","450000","450000","7"
"102239","7/14/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"102272","7/14/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Daily use","Áo croptop sơ mi","280000","280000","7"
"102291","7/14/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Daily use","Blazer","450000","450000","7"
"102305","7/14/2023","Trực tiếp - Cửa hàng","0","complete","1","89 Láng Hạ","complete","","Mua tại quầy","Anh","","Áo (mùa hè)","Áo dây","180000","180000","7"
"102318","7/14/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Anh","","Áo (mùa hè)","Áo dây","180000","180000","7"
"102329","7/14/2023","Instagram","0","complete","1","Kho Online","complete","","Đặt trước","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"102346","7/14/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Quần","Quần jeans","370000","370000","7"
"102347","7/14/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Blazer","450000","450000","7"
"102356","7/14/2023","Facebook","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Daily use","Áo croptop sơ mi","280000","280000","7"
"102357","7/14/2023","Facebook","0","confirmed","1","Kho Online","confirmed","","Đặt trước","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"102371","7/14/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa hè)","Áo dây","180000","180000","7"
"102382","7/14/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Blazer","450000","450000","7"
"102383","7/14/2023","Hotline","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Daily use","Blazer","450000","450000","7"
